"N_DESCARGA;""fecha"";""hora"";""comentarioDesc"";""comentarioExp"";""configuracion"";""potencia_radiada"";""energia_diamagnetica"";""retraso_densidad_girotron"";""zeff"";""campo_toroidal"";""vacio_residual"";""velocidad_rotacion_poloidal"";""radio_efecto_zonacaliente"";""vol_ultima_superficie"";""area_lateral_ultima_superficie"";""campo_electrico"";""duracion_programada"";""duracion_real"";""beta_media"";""beta_en_eje"";""transformada_rotacional"";""shear"";""posicion_limitador"";""tipo_limitador"";""instante_puff_runaways"";""uso_reser"";""actividad_electromagnetica"";""nivel_AE"";""rayos_x_duros"";""nivel_HXR"";""presencia_colapsos"";""fallo_gas"";""fallo_campos"";""puffing_mitad_descarga"";""puffing_final"";""rec_tomogr_SXR"";""rec_tomogr_radiacion_total"";""perfiles_thomson"";""perfiles_ECE"";""perfiles_haz_Li"";""perfiles_sonda_movil"";""medida_exp_superficies_magn"";""uso_limitador"";""reproducibilidad_descarga"";""datos_laser_ablation"";""inyeccion_elementos_z20"";""puff_ventana_CX"";""fallo_girotron"";""corte_girotron"";""solo_triggers"";""existencia_espectros_lineas"";""limitador_z1"";""limitador_z2"";""presion_base"";""tipo_impurezas"";""tiempo_sonda"";""tiempo_impurezas"";""ne_corte"";""pared"";""validada"";""itf"";""icc"";""hx"";""vf"";""valvula_li1"";""valvula_li2"";""valvula_he"";""valvula_cx1"";""valvula_cx2"";""valvula_nb"";""valvula_cnb1"";""valvula_cnb2"";""temperatura_horno_li1"";""temperatura_horno_li2"";""presion_cx1"";""presion_cx2"";""posicion_estructura_cx"";""posicion_sonda_d4top"";""posicion_limitador_a3bot"";""posicion_limitador_c3bot"";""posicion_electrodo_a7top"";""posicion_sonda_b2bot"";""polaridad_limitador_a3bot"";""polaridad_limitador_c3bot"";""polaridad_electrodo_a7top"";""presion_nb"";""presion_cnb1"";""presion_cnb2"";""fallo_solo_temporizadores"";""fallo_plasma"";""fallo_das"";""fallo_control"";""fallo_generador"";""fallo_ecrh"";""fallo_nbi"";""angulo_DR"";""potencia_nominal_ECRH1"";""potencia_depositada_ECRH1"";""anchura_haz_ECRH1"";""punto_deposicion_ECRH1"";""inyeccion_OnOff_axis_ECRH1"";""modulacion_ECRH1"";""angulo_polarizacion_lineal_ECRH1"";""angulo_polarizacion_eliptica_ECRH1"";""angulo_toroidal_deposicion_ECRH1"";""angulo_1_ECRH1"";""angulo_2_ECRH1"";""n_paralelo_ECRH1"";""fmod_ECRH1"";""rho_ECRH1"";""tini_ECRH1"";""longitud_pulso_nominal_ECRH1"";""updated_ECRH1"";""longitud_pulso_real_ECRH1"";""potencia_nominal_ECRH2"";""potencia_depositada_ECRH2"";""anchura_haz_ECRH2"";""punto_deposicion_ECRH2"";""inyeccion_OnOff_axis_ECRH2"";""modulacion_ECRH2"";""angulo_polarizacion_lineal_ECRH2"";""angulo_toroidal_deposicion_ECRH2"";""angulo_1_ECRH2"";""angulo_2_ECRH2"";""n_paralelo_ECRH2"";""tini_ECRH2"";""longitud_pulso_nominal_ECRH2"";""fmod_ECRH2"";""rho_ECRH2"";""updated_ECRH2"";""longitud_pulso_real_ECRH2"";""VAccel_nominal_NBI1"";""IAccel_nominal_NBI1"";""tini_NBI1"";""longitud_pulso_nominal_NBI1"";""potencia_nominal_NBI1"";""VAccel_real_NBI1"";""IAccel_real_NBI1"";""longitud_pulso_real_NBI1"";""updated_NBI1"";""potencia_through_port_NBI1"";""tens_acel_NBI1"";""factor_transm_NBI1"";""VAccel_nominal_NBI2"";""IAccel_nominal_NBI2"";""tini_NBI2"";""longitud_pulso_nominal_NBI2"";""potencia_nominal_NBI2"";""potencia_through_port_NBI2"";""VAccel_real_NBI2"";""IAccel_real_NBI2"";""longitud_pulso_real_NBI2"";""updated_NBI2"";""factor_transm_NBI2"""
"53476;""20220426"";""11:19"";""Bien", entran menos impurezas y la densidad baja un poquito
"53489;""20220426"";""13:07"";""Similar"";""CARACTERIZACIÓN DE INESTABILIDADES ALFVEN MEDIANTE EL NUEVO ARRAY HELICOIDAL (Plasmas con NBI y ECRH al mismo tiempo)."";""100_044_064"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""N"";;;;;;;;;;;;;;;;;;;;;;;""N"";""Boronizado 19/04/2022 y Litiado 20/04/2022"";""Y"";""27307"";""10028"";""4413"";""6437"";0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;;;;;;;;;;;;150;;;;1;0;""110"";""90"";""30","43"";""0","8"";""30","4"";""0","1"";;""0"";1060;140;;140;220;;;;1;0;""22"";""60","43"";""2","8"";""29","2"";""0"";1060;60;;""0"";;140;;;;;;;;;;;;;""30"";""49"";1105;105;450;459;""30","4"";""49","12"";99;;""0","34"""
"53494;""20220426"";""13:48"";""Similar."";""CARACTERIZACIÓN DE INESTABILIDADES ALFVEN MEDIANTE EL NUEVO ARRAY HELICOIDAL (Plasmas con NBI y ECRH al mismo tiempo)."";""100_044_064"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""N"";;;;;;;;;;;;;;;;;;;;;;;""N"";""Boronizado 19/04/2022 y Litiado 20/04/2022"";""Y"";""27307"";""10028"";""4413"";""6437"";0;0;0;0;0;0;0;0;;;;;;;;;;;0;0;0;;;;;;;;;;;;150;;;;1;0;""110"";""90"";""28","62"";""5"";""27","9"";""-0","1"";;""0"";1060;140;;140;220;;;;1;0;""22"";""60","43"";""2","8"";""29","2"";""0"";1060;60;;""0"";;60;;;;;;;;;;;;;""30"";""49"";1105;105;450;454;""30","39"";""48","37"";100;;""0","34"""
"52566;""20211118"";""09:52"";""Pulso técnico correcto", Algo de absorción al principio del pulso ECH. Luego," la densidad llega a corte."";""Segundo día de operación con plasmas ECH+NBI. Dos experimentos:"
"52583;""20211118"";""13:02"";""Los 3 pellets han entrado intactos. Bien."";""Segundo día de operación con plasmas ECH+NBI. Dos experimentos:"
";100_044_064"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""N"";;;;;;;;;;;;;;;;;;""-1","146"";""48","1"";;;;""N"";""Boro martes 16 noviembre y litio miércoles 17 Noviembre 2021"";""Y"";""27307"";""10028"";""4413"";""6437"";0;0;0;0;0;0;0;0;;;;;;""620"";;;""50"";""350"";0;0;0;;;;;;;;;;;;220;;;;1;0;""110"";""90"";""29","57"";""2","8"";""29","2"";""0"";;""0"";1060;100;;;210;;;;1;0;""22"";""60","43"";""2","8"";""29","2"";""0"";1060;100;;""0"";;;;;;;;;;;;;;;""30"";""43"";1140;105;400;451;""29","5"";""44","9"";100;;""0","35"""
"52577;""20211118"";""12:02"";""Bien. Plasma similar a los anteriores pero sin pellets"";""Segundo día de operación con plasmas ECH+NBI. Dos experimentos:"
";100_044_064"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""N"";;;;;;;;;;;;;;;;;;""-1","146"";""33","3"";;;;""N"";""Boro martes 16 noviembre y litio miércoles 17 Noviembre 2021"";""Y"";""27307"";""10028"";""4413"";""6437"";0;0;0;0;0;0;0;0;;;;;;""620"";;;""50"";""350"";0;0;0;;;;;;;;;;;;220;;;;1;0;""110"";""90"";""29","57"";""2","8"";""29","2"";""0"";;""0"";1060;100;;;210;;;;1;0;""22"";""60","43"";""2","8"";""29","2"";""0"";1060;100;;""0"";;;;;;;;;;;;;;;""30"";""43"";1140;105;400;445;""29","5"";""43","6"";99;;""0","35"""
"52578;""20211118"";""12:11"";""Bien. Entran los 3 pellets. Los 2 ultimos estan rotos."";""Segundo día de operación con plasmas ECH+NBI. Dos experimentos:"
";100_044_064"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""N"";;;;;;;;;;;;;;;;;;""-1","146"";""33","3"";;;;""N"";""Boro martes 16 noviembre y litio miércoles 17 Noviembre 2021"";""Y"";""27307"";""10028"";""4413"";""6437"";0;0;0;0;0;0;0;0;;;;;;""620"";;;""50"";""350"";0;0;0;;;;;;;;;;;;220;;;;1;0;""110"";""90"";""29","57"";""2","8"";""29","2"";""0"";;""0"";1060;100;;;210;;;;1;0;""22"";""60","43"";""2","8"";""29","2"";""0"";1060;100;;""0"";;;;;;;;;;;;;;;""30"";""43"";1140;105;400;450;""29","6"";""44","4"";99;;""0","35"""
"52641;""20211123"";""14:33"";""Muy parecida."";""Comparison/characterization of the NBI plasmas obtained with both co and counter NBI. We will try to reproduce the experiments of Feb 2020 where it was observed the the energy content of the NBI plasmas is higher with NBI2 than with NBI1 even at higher densities."";""100_044_064"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;""N"";;;;;;;;;;;;;;;;;;""-1","146"";""32","7"";;;;""N"";""Boro martes 16 noviembre y litio martes 23 Noviembre 2021"";""Y"";""27307"";""10028"";""4413"";""6437"";0;0;0;0;0;0;0;0;;;;;;""62"";;;""50"";""1000"";0;0;0;;;;;;;;;;;;250;;;;1;0;""110"";""90"";""29","57"";""2","8"";""29","2"";""0"";;""0"";1060;100;;;250;;;;1;0;""22"";""60","43"";""2","8"";""29","2"";""0"";1060;100;;""0"";;;;;;;;;;;;;;;""30"";""44"";1140;105;450;435;""29","4"";""44","5"";100;;""0","35"""
